Time,Object,Event
7317.996502977798,Liege,Liege has 50 batteries left.
7318.14469002198,ship.25,loaded 72 containers as cargo in Antwerp
7318.7251974025685,ship.2,Ship has loaded 25 batteries from Duisburg
7318.7251974025685,Duisburg,Duisburg has 65 batteries left.
7319.39469002198,ship.25,Ship has loaded 25 batteries from Antwerp
7319.39469002198,Antwerp,Antwerp has 104 batteries left.
7320.689473936172,ship.7,loaded 95 containers as cargo in Rotterdam
7321.236513884735,ship.14,loaded 83 containers as cargo in Terneuzen
7321.939473936172,ship.7,Ship has loaded 25 batteries from Rotterdam
7321.939473936172,Rotterdam,Rotterdam has 51 batteries left.
7322.486513884735,ship.14,Ship has loaded 25 batteries from Terneuzen
7322.486513884735,Terneuzen,Terneuzen has 40 batteries left.
7324.5546826026975,ship.26,loaded 63 containers as cargo in Antwerp
7325.295364437867,ship.21,loaded 58 containers as cargo in Rotterdam
7325.8046826026975,ship.26,Ship has loaded 25 batteries from Antwerp
7325.8046826026975,Antwerp,Antwerp has 104 batteries left.
7326.545364437867,ship.21,Ship has loaded 25 batteries from Rotterdam
7326.545364437867,Rotterdam,Rotterdam has 51 batteries left.
7330.853845702549,ship.18,loaded 87 containers as cargo in Duisburg
7332.103845702549,ship.18,Ship has loaded 25 batteries from Duisburg
7332.103845702549,Duisburg,Duisburg has 65 batteries left.
7333.015377514473,ship.12,loaded 80 containers as cargo in Neuss
7334.265377514473,ship.12,Ship has loaded 25 batteries from Neuss
7334.265377514473,Neuss,Neuss has 50 batteries left.
7334.485141028121,ship.29,loaded 86 containers as cargo in Amsterdam
7335.735141028121,ship.29,Ship has loaded 25 batteries from Amsterdam
7335.735141028121,Amsterdam,Amsterdam has 55 batteries left.
7335.942160301376,ship.1,loaded 59 containers as cargo in Rotterdam
7336.262058753006,ship.24,loaded 63 containers as cargo in Paris
7337.192160301376,ship.1,Ship has loaded 25 batteries from Rotterdam
7337.192160301376,Rotterdam,Rotterdam has 51 batteries left.
7337.352215483965,ship.16,loaded 75 containers as cargo in Liege
7337.512058753006,ship.24,Ship has loaded 25 batteries from Paris
7337.512058753006,Paris,Paris has 75 batteries left.
7338.602215483965,ship.16,Ship has loaded 25 batteries from Liege
7338.602215483965,Liege,Liege has 50 batteries left.
7339.224975343985,ship.19,loaded 65 containers as cargo in Duisburg
7340.474975343985,ship.19,Ship has loaded 25 batteries from Duisburg
7340.474975343985,Duisburg,Duisburg has 65 batteries left.
7341.324545098306,ship.27,loaded 61 containers as cargo in Paris
7341.778697771199,ship.21,loaded 75 containers as cargo in Antwerp
7342.574545098306,ship.27,Ship has loaded 25 batteries from Paris
7342.574545098306,Paris,Paris has 75 batteries left.
7343.028697771199,ship.21,Ship has loaded 25 batteries from Antwerp
7343.028697771199,Antwerp,Antwerp has 104 batteries left.
7343.463169644465,ship.6,loaded 95 containers as cargo in Rotterdam
7344.713169644465,ship.6,Ship has loaded 25 batteries from Rotterdam
7344.713169644465,Rotterdam,Rotterdam has 51 batteries left.
7348.175653100248,ship.0,loaded 57 containers as cargo in Duisburg
7349.185141028121,ship.29,loaded 58 containers as cargo in Rotterdam
7349.425653100248,ship.0,Ship has loaded 25 batteries from Duisburg
7349.425653100248,Duisburg,Duisburg has 90 batteries left.
7349.439473936172,ship.7,loaded 74 containers as cargo in Delfzijl
7350.296399254892,ship.22,loaded 71 containers as cargo in Amsterdam
7350.435141028121,ship.29,Ship has loaded 25 batteries from Rotterdam
7350.435141028121,Rotterdam,Rotterdam has 51 batteries left.
7350.689473936172,ship.7,Ship has loaded 25 batteries from Delfzijl
7350.689473936172,Delfzijl,Delfzijl has 30 batteries left.
7351.546399254892,ship.22,Ship has loaded 25 batteries from Amsterdam
7351.546399254892,Amsterdam,Amsterdam has 55 batteries left.
7351.903180551402,ship.14,loaded 87 containers as cargo in Duisburg
7353.153180551402,ship.14,Ship has loaded 25 batteries from Duisburg
7353.153180551402,Duisburg,Duisburg has 65 batteries left.
7355.3265405224765,ship.28,loaded 62 containers as cargo in Antwerp
7355.357285345968,ship.10,loaded 74 containers as cargo in Rotterdam
7355.614789641035,ship.3,loaded 62 containers as cargo in Sittard
7356.370512369216,ship.18,loaded 60 containers as cargo in Rotterdam
7356.5765405224765,ship.28,Ship has loaded 25 batteries from Antwerp
7356.5765405224765,Antwerp,Antwerp has 104 batteries left.
7356.607285345968,ship.10,Ship has loaded 25 batteries from Rotterdam
7356.607285345968,Rotterdam,Rotterdam has 76 batteries left.
7356.864789641035,ship.3,Ship has loaded 25 batteries from Sittard
7356.864789641035,Sittard,Sittard has 59 batteries left.
7357.032315320714,ship.9,loaded 69 containers as cargo in Sittard
7357.620512369216,ship.18,Ship has loaded 25 batteries from Rotterdam
7357.620512369216,Rotterdam,Rotterdam has 51 batteries left.
7358.282315320714,ship.9,Ship has loaded 25 batteries from Sittard
7358.282315320714,Sittard,Sittard has 34 batteries left.
7360.513169644465,ship.6,loaded 96 containers as cargo in Amsterdam
7361.075644024969,ship.11,loaded 93 containers as cargo in Amsterdam
7361.763169644465,ship.6,Ship has loaded 25 batteries from Amsterdam
7361.763169644465,Amsterdam,Amsterdam has 80 batteries left.
7362.325644024969,ship.11,Ship has loaded 25 batteries from Amsterdam
7362.325644024969,Amsterdam,Amsterdam has 55 batteries left.
7362.568882150632,ship.16,loaded 82 containers as cargo in Rotterdam
7363.818882150632,ship.16,Ship has loaded 25 batteries from Rotterdam
7363.818882150632,Rotterdam,Rotterdam has 76 batteries left.
7365.141642010652,ship.19,loaded 90 containers as cargo in Rotterdam
7366.391642010652,ship.19,Ship has loaded 25 batteries from Rotterdam
7366.391642010652,Rotterdam,Rotterdam has 51 batteries left.
7366.7266977997015,ship.17,loaded 91 containers as cargo in Duisburg
7367.9766977997015,ship.17,Ship has loaded 25 batteries from Duisburg
7367.9766977997015,Duisburg,Duisburg has 65 batteries left.
7368.281456307702,ship.3,loaded 72 containers as cargo in Liege
7369.531456307702,ship.3,Ship has loaded 25 batteries from Liege
7369.531456307702,Liege,Liege has 71 batteries left.
7369.757285345968,ship.10,loaded 64 containers as cargo in Amsterdam
7371.007285345968,ship.10,Ship has loaded 25 batteries from Amsterdam
7371.007285345968,Amsterdam,Amsterdam has 80 batteries left.
7373.351807694787,ship.29,loaded 78 containers as cargo in Liege
7373.606140602838,ship.7,loaded 94 containers as cargo in Amsterdam
7373.992319766916,ship.0,loaded 96 containers as cargo in Rotterdam
7374.601807694787,ship.29,Ship has loaded 25 batteries from Liege
7374.601807694787,Liege,Liege has 46 batteries left.
7374.856140602838,ship.7,Ship has loaded 25 batteries from Amsterdam
7374.856140602838,Amsterdam,Amsterdam has 75 batteries left.
7375.242319766916,ship.0,Ship has loaded 25 batteries from Rotterdam
7375.242319766916,Rotterdam,Rotterdam has 76 batteries left.
7375.587179035882,ship.18,loaded 69 containers as cargo in Vlissingen
7375.798635577753,ship.15,loaded 81 containers as cargo in Antwerp
7376.837179035882,ship.18,Ship has loaded 25 batteries from Vlissingen
7376.837179035882,Vlissingen,Vlissingen has 63 batteries left.
7377.048635577753,ship.15,Ship has loaded 25 batteries from Antwerp
7377.048635577753,Antwerp,Antwerp has 129 batteries left.
7377.1489819873805,ship.9,loaded 86 containers as cargo in Antwerp
7377.325197402569,ship.2,loaded 56 containers as cargo in Paris
7377.525644024969,ship.11,loaded 86 containers as cargo in Rotterdam
7377.79822791716,ship.20,loaded 66 containers as cargo in Amsterdam
7377.924803755219,ship.13,loaded 65 containers as cargo in Sittard
7378.3989819873805,ship.9,Ship has loaded 25 batteries from Antwerp
7378.3989819873805,Antwerp,Antwerp has 104 batteries left.
7378.575197402569,ship.2,Ship has loaded 25 batteries from Paris
7378.575197402569,Paris,Paris has 75 batteries left.
7378.775644024969,ship.11,Ship has loaded 25 batteries from Rotterdam
7378.775644024969,Rotterdam,Rotterdam has 74 batteries left.
7379.04822791716,ship.20,Ship has loaded 25 batteries from Amsterdam
7379.04822791716,Amsterdam,Amsterdam has 50 batteries left.
7379.174803755219,ship.13,Ship has loaded 25 batteries from Sittard
7379.174803755219,Sittard,Sittard has 40 batteries left.
7379.368375947025,ship.25,loaded 63 containers as cargo in Vlissingen
7379.828999971096,ship.23,loaded 55 containers as cargo in Louviere
7380.618375947025,ship.25,Ship has loaded 25 batteries from Vlissingen
7380.618375947025,Vlissingen,Vlissingen has 58 batteries left.
7381.078999971096,ship.23,Ship has loaded 25 batteries from Louviere
7381.078999971096,Louviere,Louviere has 40 batteries left.
7382.531281600891,ship.28,loaded 99 containers as cargo in Rotterdam
7383.663169644466,ship.6,loaded 65 containers as cargo in Vlissingen
7383.781281600891,ship.28,Ship has loaded 25 batteries from Rotterdam
7383.781281600891,Rotterdam,Rotterdam has 76 batteries left.
7383.945392086339,ship.24,loaded 54 containers as cargo in Rotterdam
7384.913169644466,ship.6,Ship has loaded 25 batteries from Vlissingen
7384.913169644466,Vlissingen,Vlissingen has 33 batteries left.
7385.195392086339,ship.24,Ship has loaded 25 batteries from Rotterdam
7385.195392086339,Rotterdam,Rotterdam has 51 batteries left.
7385.300899530962,ship.5,loaded 68 containers as cargo in Karlsruhe
7386.550899530962,ship.5,Ship has loaded 25 batteries from Karlsruhe
7386.550899530962,Karlsruhe,Karlsruhe has 48 batteries left.
7390.393752004473,ship.8,loaded 64 containers as cargo in Antwerp
7391.643752004473,ship.8,Ship has loaded 25 batteries from Antwerp
7391.643752004473,Antwerp,Antwerp has 104 batteries left.
7392.126534314193,ship.26,loaded 57 containers as cargo in Moerdijk
7393.092319766916,ship.0,loaded 76 containers as cargo in Terneuzen
7393.376534314193,ship.26,Ship has loaded 25 batteries from Moerdijk
7393.376534314193,Moerdijk,Moerdijk has 35 batteries left.
7393.493364466369,ship.17,loaded 81 containers as cargo in Rotterdam
7394.342319766916,ship.0,Ship has loaded 25 batteries from Terneuzen
7394.342319766916,Terneuzen,Terneuzen has 40 batteries left.
7394.743364466369,ship.17,Ship has loaded 25 batteries from Rotterdam
7394.743364466369,Rotterdam,Rotterdam has 72 batteries left.
7394.748122974369,ship.3,loaded 82 containers as cargo in Amsterdam
7395.998122974369,ship.3,Ship has loaded 25 batteries from Amsterdam
7395.998122974369,Amsterdam,Amsterdam has 80 batteries left.
7396.134583873354,ship.19,loaded 98 containers as cargo in Amsterdam
7397.384583873354,ship.19,Ship has loaded 25 batteries from Amsterdam
7397.384583873354,Amsterdam,Amsterdam has 75 batteries left.
7398.258137088553,ship.13,loaded 77 containers as cargo in Rotterdam
7399.151709280358,ship.25,loaded 56 containers as cargo in Velsen
7399.28128160089,ship.28,loaded 78 containers as cargo in Velsen
7399.418474361452,ship.29,loaded 68 containers as cargo in Amsterdam
7399.508137088553,ship.13,Ship has loaded 25 batteries from Rotterdam
7399.508137088553,Rotterdam,Rotterdam has 47 batteries left.
7400.401709280358,ship.25,Ship has loaded 25 batteries from Velsen
7400.401709280358,Velsen,Velsen has 65 batteries left.
7400.53128160089,ship.28,Ship has loaded 25 batteries from Velsen
7400.53128160089,Velsen,Velsen has 40 batteries left.
7400.668474361452,ship.29,Ship has loaded 25 batteries from Amsterdam
7400.668474361452,Amsterdam,Amsterdam has 50 batteries left.
7401.795666637762,ship.23,loaded 89 containers as cargo in Vlissingen
7402.364894583827,ship.20,loaded 50 containers as cargo in Liege
7402.867542278942,ship.12,loaded 67 containers as cargo in Duisburg
7403.045666637762,ship.23,Ship has loaded 25 batteries from Vlissingen
7403.045666637762,Vlissingen,Vlissingen has 39 batteries left.
7403.614894583827,ship.20,Ship has loaded 25 batteries from Liege
7403.614894583827,Liege,Liege has 50 batteries left.
7404.0120587530055,ship.24,loaded 72 containers as cargo in Brussels
7404.117542278942,ship.12,Ship has loaded 25 batteries from Duisburg
7404.117542278942,Duisburg,Duisburg has 83 batteries left.
7404.34320098086,ship.26,loaded 80 containers as cargo in Rotterdam
7405.2620587530055,ship.24,Ship has loaded 25 batteries from Brussels
7405.2620587530055,Brussels,Brussels has 100 batteries left.
7405.59320098086,ship.26,Ship has loaded 25 batteries from Rotterdam
7405.59320098086,Rotterdam,Rotterdam has 51 batteries left.
7407.298981987381,ship.9,loaded 67 containers as cargo in Duisburg
7407.943364466369,ship.17,loaded 58 containers as cargo in Amsterdam
7408.184570706637,ship.1,loaded 58 containers as cargo in Duisburg
7408.548981987381,ship.9,Ship has loaded 25 batteries from Duisburg
7408.548981987381,Duisburg,Duisburg has 90 batteries left.
7409.048122974369,ship.3,loaded 54 containers as cargo in Rotterdam
7409.118375947024,ship.25,loaded 68 containers as cargo in Amsterdam
7409.193364466369,ship.17,Ship has loaded 25 batteries from Amsterdam
7409.193364466369,Amsterdam,Amsterdam has 80 batteries left.
7409.434570706637,ship.1,Ship has loaded 25 batteries from Duisburg
7409.434570706637,Duisburg,Duisburg has 65 batteries left.
7410.298122974369,ship.3,Ship has loaded 25 batteries from Rotterdam
7410.298122974369,Rotterdam,Rotterdam has 51 batteries left.
7410.368375947024,ship.25,Ship has loaded 25 batteries from Amsterdam
7410.368375947024,Amsterdam,Amsterdam has 75 batteries left.
7413.227085337806,ship.8,loaded 60 containers as cargo in Amsterdam
7413.468474361452,ship.29,loaded 63 containers as cargo in Rotterdam
7414.477085337806,ship.8,Ship has loaded 25 batteries from Amsterdam
7414.477085337806,Amsterdam,Amsterdam has 50 batteries left.
7414.718474361452,ship.29,Ship has loaded 25 batteries from Rotterdam
7414.718474361452,Rotterdam,Rotterdam has 51 batteries left.
7415.601696987461,ship.16,loaded 50 containers as cargo in Vlissingen
7416.277668293234,ship.22,loaded 63 containers as cargo in Karlsruhe
7416.851696987461,ship.16,Ship has loaded 25 batteries from Vlissingen
7416.851696987461,Vlissingen,Vlissingen has 39 batteries left.
7417.527668293234,ship.22,Ship has loaded 25 batteries from Karlsruhe
7417.527668293234,Karlsruhe,Karlsruhe has 51 batteries left.
7418.825410472022,ship.4,loaded 89 containers as cargo in Karlsruhe
7420.075410472022,ship.4,Ship has loaded 25 batteries from Karlsruhe
7420.075410472022,Karlsruhe,Karlsruhe has 26 batteries left.
7421.356453942227,ship.21,loaded 51 containers as cargo in Duisburg
7421.612333304429,ship.23,loaded 52 containers as cargo in Rotterdam
7422.606453942227,ship.21,Ship has loaded 25 batteries from Duisburg
7422.606453942227,Duisburg,Duisburg has 65 batteries left.
7422.862333304429,ship.23,Ship has loaded 25 batteries from Rotterdam
7422.862333304429,Rotterdam,Rotterdam has 51 batteries left.
7423.659867647527,ship.26,loaded 51 containers as cargo in Vlissingen
7423.922807269504,ship.7,loaded 93 containers as cargo in Ludwigshafen
7424.909867647527,ship.26,Ship has loaded 25 batteries from Vlissingen
7424.909867647527,Vlissingen,Vlissingen has 39 batteries left.
7425.172807269504,ship.7,Ship has loaded 25 batteries from Ludwigshafen
7425.172807269504,Ludwigshafen,Ludwigshafen has 62 batteries left.
7430.128725419672,ship.24,loaded 75 containers as cargo in Amsterdam
7430.175197402568,ship.2,loaded 83 containers as cargo in Amsterdam
7431.378725419672,ship.24,Ship has loaded 25 batteries from Amsterdam
7431.378725419672,Amsterdam,Amsterdam has 80 batteries left.
7431.425197402568,ship.2,Ship has loaded 25 batteries from Amsterdam
7431.425197402568,Amsterdam,Amsterdam has 55 batteries left.
7432.864789641036,ship.3,loaded 75 containers as cargo in Liege
7433.750198083747,ship.27,loaded 73 containers as cargo in Antwerp
7434.114789641036,ship.3,Ship has loaded 25 batteries from Liege
7434.114789641036,Liege,Liege has 50 batteries left.
7435.000198083747,ship.27,Ship has loaded 25 batteries from Antwerp
7435.000198083747,Antwerp,Antwerp has 172 batteries left.
7435.108633457247,ship.10,loaded 81 containers as cargo in Antwerp
7435.1683636541275,ship.16,loaded 86 containers as cargo in Rotterdam
7435.698981987382,ship.9,loaded 51 containers as cargo in Antwerp
7436.176534314194,ship.26,loaded 56 containers as cargo in Antwerp
7436.358633457247,ship.10,Ship has loaded 25 batteries from Antwerp
7436.358633457247,Antwerp,Antwerp has 166 batteries left.
7436.4183636541275,ship.16,Ship has loaded 25 batteries from Rotterdam
7436.4183636541275,Rotterdam,Rotterdam has 51 batteries left.
7436.948981987382,ship.9,Ship has loaded 25 batteries from Antwerp
7436.948981987382,Antwerp,Antwerp has 141 batteries left.
7437.426534314194,ship.26,Ship has loaded 25 batteries from Antwerp
7437.426534314194,Antwerp,Antwerp has 116 batteries left.
7438.632025594214,ship.14,loaded 66 containers as cargo in Antwerp
7439.882025594214,ship.14,Ship has loaded 25 batteries from Antwerp
7439.882025594214,Antwerp,Antwerp has 91 batteries left.
7443.6482279171605,ship.20,loaded 95 containers as cargo in Paris
7444.2789137279515,ship.12,loaded 84 containers as cargo in Vlissingen
7444.8982279171605,ship.20,Ship has loaded 25 batteries from Paris
7444.8982279171605,Paris,Paris has 75 batteries left.
7445.5289137279515,ship.12,Ship has loaded 25 batteries from Vlissingen
7445.5289137279515,Vlissingen,Vlissingen has 39 batteries left.
7449.943200980862,ship.26,loaded 72 containers as cargo in Dordrecht
7451.193200980862,ship.26,Ship has loaded 25 batteries from Dordrecht
7451.193200980862,Dordrecht,Dordrecht has 35 batteries left.
7451.73353141708,ship.27,loaded 90 containers as cargo in Rotterdam
7451.848692260881,ship.14,loaded 55 containers as cargo in Vlissingen
7452.98353141708,ship.27,Ship has loaded 25 batteries from Rotterdam
7452.98353141708,Rotterdam,Rotterdam has 51 batteries left.
7453.098692260881,ship.14,Ship has loaded 25 batteries from Vlissingen
7453.098692260881,Vlissingen,Vlissingen has 39 batteries left.
7457.316034383853,ship.6,loaded 74 containers as cargo in Paris
7458.566034383853,ship.6,Ship has loaded 25 batteries from Paris
7458.566034383853,Paris,Paris has 75 batteries left.
7458.781456307702,ship.3,loaded 68 containers as cargo in Amsterdam
7459.329661569177,ship.15,loaded 97 containers as cargo in Terneuzen
7460.031456307702,ship.3,Ship has loaded 25 batteries from Amsterdam
7460.031456307702,Amsterdam,Amsterdam has 80 batteries left.
7460.291966790581,ship.10,loaded 90 containers as cargo in Amsterdam
7460.579661569177,ship.15,Ship has loaded 25 batteries from Terneuzen
7460.579661569177,Terneuzen,Terneuzen has 40 batteries left.
7461.121423386132,ship.1,loaded 70 containers as cargo in Vlissingen
7461.541966790581,ship.10,Ship has loaded 25 batteries from Amsterdam
7461.541966790581,Amsterdam,Amsterdam has 55 batteries left.
7461.809540585799,ship.0,loaded 54 containers as cargo in Duisburg
7462.371423386132,ship.1,Ship has loaded 25 batteries from Vlissingen
7462.371423386132,Vlissingen,Vlissingen has 39 batteries left.
7462.485030320795,ship.16,loaded 97 containers as cargo in Duisburg
7462.675089883779,ship.11,loaded 88 containers as cargo in Ludwigshafen
7463.059540585799,ship.0,Ship has loaded 25 batteries from Duisburg
7463.059540585799,Duisburg,Duisburg has 90 batteries left.
7463.735030320795,ship.16,Ship has loaded 25 batteries from Duisburg
7463.735030320795,Duisburg,Duisburg has 65 batteries left.
7463.925089883779,ship.11,Ship has loaded 25 batteries from Ludwigshafen
7463.925089883779,Ludwigshafen,Ludwigshafen has 65 batteries left.
7465.245580394618,ship.12,loaded 80 containers as cargo in Rotterdam
7466.265648158981,ship.18,loaded 87 containers as cargo in Rotterdam
7466.495580394618,ship.12,Ship has loaded 25 batteries from Rotterdam
7466.495580394618,Rotterdam,Rotterdam has 76 batteries left.
7467.515648158981,ship.18,Ship has loaded 25 batteries from Rotterdam
7467.515648158981,Rotterdam,Rotterdam has 51 batteries left.
7467.938524248213,ship.23,loaded 82 containers as cargo in Amsterdam
7469.188524248213,ship.23,Ship has loaded 25 batteries from Amsterdam
7469.188524248213,Amsterdam,Amsterdam has 55 batteries left.
7469.316864750413,ship.27,loaded 65 containers as cargo in Antwerp
7469.477310288783,ship.17,loaded 81 containers as cargo in Antwerp
7470.566864750413,ship.27,Ship has loaded 25 batteries from Antwerp
7470.566864750413,Antwerp,Antwerp has 129 batteries left.
7470.727310288783,ship.17,Ship has loaded 25 batteries from Antwerp
7470.727310288783,Antwerp,Antwerp has 104 batteries left.
7471.342077138688,ship.4,loaded 50 containers as cargo in Rotterdam
7472.592077138688,ship.4,Ship has loaded 25 batteries from Rotterdam
7472.592077138688,Rotterdam,Rotterdam has 77 batteries left.
7473.022807269504,ship.7,loaded 59 containers as cargo in Rotterdam
7473.381087208344,ship.19,loaded 54 containers as cargo in Brussels
7474.272807269504,ship.7,Ship has loaded 25 batteries from Rotterdam
7474.272807269504,Rotterdam,Rotterdam has 52 batteries left.
7474.631087208344,ship.19,Ship has loaded 25 batteries from Brussels
7474.631087208344,Brussels,Brussels has 100 batteries left.
7474.715358927548,ship.14,loaded 59 containers as cargo in Liege
7475.965358927548,ship.14,Ship has loaded 25 batteries from Liege
7475.965358927548,Liege,Liege has 50 batteries left.
7480.021744746814,ship.8,loaded 98 containers as cargo in Antwerp
7481.271744746814,ship.8,Ship has loaded 25 batteries from Antwerp
7481.271744746814,Antwerp,Antwerp has 127 batteries left.
7484.088524248214,ship.23,loaded 91 containers as cargo in Rotterdam
7484.492077138688,ship.4,loaded 63 containers as cargo in Amsterdam
7484.504183270224,ship.28,loaded 55 containers as cargo in Duisburg
7484.548981492315,ship.18,loaded 82 containers as cargo in Antwerp
7485.338524248214,ship.23,Ship has loaded 25 batteries from Rotterdam
7485.338524248214,Rotterdam,Rotterdam has 95 batteries left.
7485.742077138688,ship.4,Ship has loaded 25 batteries from Amsterdam
7485.742077138688,Amsterdam,Amsterdam has 55 batteries left.
7485.754183270224,ship.28,Ship has loaded 25 batteries from Duisburg
7485.754183270224,Duisburg,Duisburg has 65 batteries left.
7485.798981492315,ship.18,Ship has loaded 25 batteries from Antwerp
7485.798981492315,Antwerp,Antwerp has 129 batteries left.
7486.0262072524665,ship.0,loaded 67 containers as cargo in Rotterdam
7486.4810872083435,ship.19,loaded 78 containers as cargo in Antwerp
7486.610643622116,ship.17,loaded 65 containers as cargo in Rotterdam
7487.160807388589,ship.13,loaded 87 containers as cargo in Paris
7487.2762072524665,ship.0,Ship has loaded 25 batteries from Rotterdam
7487.2762072524665,Rotterdam,Rotterdam has 70 batteries left.
7487.7310872083435,ship.19,Ship has loaded 25 batteries from Antwerp
7487.7310872083435,Antwerp,Antwerp has 125 batteries left.
7487.860643622116,ship.17,Ship has loaded 25 batteries from Rotterdam
7487.860643622116,Rotterdam,Rotterdam has 45 batteries left.
7488.098981987382,ship.9,loaded 91 containers as cargo in Ludwigshafen
7488.410807388589,ship.13,Ship has loaded 25 batteries from Paris
7488.410807388589,Paris,Paris has 75 batteries left.
7489.348981987382,ship.9,Ship has loaded 25 batteries from Ludwigshafen
7489.348981987382,Ludwigshafen,Ludwigshafen has 66 batteries left.
7491.312179827168,ship.25,loaded 82 containers as cargo in Antwerp
7492.562179827168,ship.25,Ship has loaded 25 batteries from Antwerp
7492.562179827168,Antwerp,Antwerp has 100 batteries left.
7494.924609117737,ship.22,loaded 96 containers as cargo in Terneuzen
7495.805015086227,ship.21,loaded 76 containers as cargo in Amsterdam
7496.132758370097,ship.5,loaded 61 containers as cargo in Delfzijl
7496.174609117737,ship.22,Ship has loaded 25 batteries from Terneuzen
7496.174609117737,Terneuzen,Terneuzen has 39 batteries left.
7497.055015086227,ship.21,Ship has loaded 25 batteries from Amsterdam
7497.055015086227,Amsterdam,Amsterdam has 79 batteries left.
7497.382758370097,ship.5,Ship has loaded 25 batteries from Delfzijl
7497.382758370097,Delfzijl,Delfzijl has 23 batteries left.
7497.382758370097,Delfzijl,"Warning activated in Delfzijl, only 23 batteries left"
7497.543200980862,ship.26,loaded 86 containers as cargo in Mannheim
7498.065358927547,ship.14,loaded 94 containers as cargo in Moerdijk
7498.793200980862,ship.26,Ship has loaded 25 batteries from Mannheim
7498.793200980862,Mannheim,Mannheim has 40 batteries left.
7499.315358927547,ship.14,Ship has loaded 25 batteries from Moerdijk
7499.315358927547,Moerdijk,Moerdijk has 35 batteries left.
7499.505078080147,ship.8,loaded 95 containers as cargo in Rotterdam
7499.749367717186,ship.6,loaded 90 containers as cargo in Antwerp
7499.838524248214,ship.23,loaded 74 containers as cargo in Amsterdam
7500.755078080147,ship.8,Ship has loaded 25 batteries from Rotterdam
7500.755078080147,Rotterdam,Rotterdam has 52 batteries left.
7500.999367717186,ship.6,Ship has loaded 25 batteries from Antwerp
7500.999367717186,Antwerp,Antwerp has 127 batteries left.
7501.088524248214,ship.23,Ship has loaded 25 batteries from Amsterdam
7501.088524248214,Amsterdam,Amsterdam has 54 batteries left.
7502.754756719465,ship.1,loaded 66 containers as cargo in Paris
7504.004756719465,ship.1,Ship has loaded 25 batteries from Paris
7504.004756719465,Paris,Paris has 75 batteries left.
7504.593976955449,ship.17,loaded 98 containers as cargo in Antwerp
7505.843976955449,ship.17,Ship has loaded 25 batteries from Antwerp
7505.843976955449,Antwerp,Antwerp has 144 batteries left.
7506.92541047202,ship.4,loaded 53 containers as cargo in Antwerp
7508.17541047202,ship.4,Ship has loaded 25 batteries from Antwerp
7508.17541047202,Antwerp,Antwerp has 119 batteries left.
7509.124533076874,ship.2,loaded 85 containers as cargo in Antwerp
7509.905015086228,ship.21,loaded 56 containers as cargo in Rotterdam
7510.032314825648,ship.18,loaded 95 containers as cargo in Amsterdam
7510.374533076874,ship.2,Ship has loaded 25 batteries from Antwerp
7510.374533076874,Antwerp,Antwerp has 113 batteries left.
7511.155015086228,ship.21,Ship has loaded 25 batteries from Rotterdam
7511.155015086228,Rotterdam,Rotterdam has 77 batteries left.
7511.282314825648,ship.18,Ship has loaded 25 batteries from Amsterdam
7511.282314825648,Amsterdam,Amsterdam has 55 batteries left.
7511.618128489294,ship.24,loaded 75 containers as cargo in Rotterdam
7512.868128489294,ship.24,Ship has loaded 25 batteries from Rotterdam
7512.868128489294,Rotterdam,Rotterdam has 52 batteries left.
7514.404183270223,ship.28,loaded 93 containers as cargo in Antwerp
7515.654183270223,ship.28,Ship has loaded 25 batteries from Antwerp
7515.654183270223,Antwerp,Antwerp has 88 batteries left.
7518.769813707625,ship.10,loaded 54 containers as cargo in Liege
7520.019813707625,ship.10,Ship has loaded 25 batteries from Liege
7520.019813707625,Liege,Liege has 50 batteries left.
7520.210643622116,ship.17,loaded 71 containers as cargo in Vlissingen
7520.975056121235,ship.29,loaded 76 containers as cargo in Amsterdam
7521.460643622116,ship.17,Ship has loaded 25 batteries from Vlissingen
7521.460643622116,Vlissingen,Vlissingen has 39 batteries left.
7521.971681752894,ship.21,loaded 78 containers as cargo in Moerdijk
7522.03353141708,ship.27,loaded 86 containers as cargo in Mannheim
7522.225056121235,ship.29,Ship has loaded 25 batteries from Amsterdam
7522.225056121235,Amsterdam,Amsterdam has 55 batteries left.
7523.221681752894,ship.21,Ship has loaded 25 batteries from Moerdijk
7523.221681752894,Moerdijk,Moerdijk has 57 batteries left.
7523.28353141708,ship.27,Ship has loaded 25 batteries from Mannheim
7523.28353141708,Mannheim,Mannheim has 38 batteries left.
7524.5827583700975,ship.5,loaded 66 containers as cargo in Moerdijk
7525.8327583700975,ship.5,Ship has loaded 25 batteries from Moerdijk
7525.8327583700975,Moerdijk,Moerdijk has 32 batteries left.
7527.385883298043,ship.7,loaded 93 containers as cargo in Amsterdam
7527.511623533432,ship.3,loaded 77 containers as cargo in Rotterdam
7528.635883298043,ship.7,Ship has loaded 25 batteries from Amsterdam
7528.635883298043,Amsterdam,Amsterdam has 80 batteries left.
7528.761623533432,ship.3,Ship has loaded 25 batteries from Rotterdam
7528.761623533432,Rotterdam,Rotterdam has 52 batteries left.
7530.3087438053535,ship.4,loaded 82 containers as cargo in Amsterdam
7530.544140721923,ship.13,loaded 96 containers as cargo in Antwerp
7531.487516603556,ship.28,loaded 52 containers as cargo in Rotterdam
7531.5587438053535,ship.4,Ship has loaded 25 batteries from Amsterdam
7531.5587438053535,Amsterdam,Amsterdam has 55 batteries left.
