Time,Object,Event
9034.482479000604,Terneuzen,Terneuzen has 15 batteries left.
9034.482479000604,Terneuzen,"Warning activated in Terneuzen, only 15 batteries left"
9035.21643218843,Duisburg,"Warning deactivated in Duisburg, 45 batteries available"
9036.164252584642,ship.0,loaded 69 containers as cargo in Rotterdam
9036.627987040963,ship.1,Ship has loaded 45 batteries from Amsterdam
9036.627987040963,Amsterdam,Amsterdam has 6 batteries left.
9036.627987040963,Amsterdam,"Warning activated in Amsterdam, only 6 batteries left"
9037.221987743986,ship.18,loaded 77 containers as cargo in Duisburg
9038.368406321013,ship.10,loaded 70 containers as cargo in Neuss
9038.414252584642,ship.0,Ship has loaded 45 batteries from Rotterdam
9038.414252584642,Rotterdam,Rotterdam has 34 batteries left.
9038.471987743986,ship.18,Ship has loaded 25 batteries from Duisburg
9038.471987743986,Duisburg,Duisburg has 20 batteries left.
9038.471987743986,Duisburg,"Warning activated in Duisburg, only 20 batteries left"
9039.133784806965,ship.11,loaded 50 containers as cargo in Vlissingen
9039.361990875179,Terneuzen,"Warning deactivated in Terneuzen, 39 batteries available"
9039.618406321013,ship.10,Ship has loaded 25 batteries from Neuss
9039.618406321013,Neuss,Neuss has 40 batteries left.
9039.618406321013,Neuss,"Warning deactivated in Neuss, 40 batteries available"
9040.310377431879,ship.23,loaded 84 containers as cargo in Vlissingen
9040.383784806965,ship.11,Ship has loaded 25 batteries from Vlissingen
9040.383784806965,Vlissingen,Vlissingen has 65 batteries left.
9041.560377431879,ship.23,Ship has loaded 25 batteries from Vlissingen
9041.560377431879,Vlissingen,Vlissingen has 40 batteries left.
9041.606435319623,ship.28,loaded 80 containers as cargo in Terneuzen
9042.856435319623,ship.28,Ship has loaded 25 batteries from Terneuzen
9042.856435319623,Terneuzen,Terneuzen has 15 batteries left.
9042.856435319623,Terneuzen,"Warning activated in Terneuzen, only 15 batteries left"
9045.562948719062,ship.16,loaded 65 containers as cargo in Paris
9046.04335805128,Duisburg,"Warning deactivated in Duisburg, 45 batteries available"
9046.765580273503,ship.8,loaded 50 containers as cargo in Duisburg
9046.812948719062,ship.16,Ship has loaded 25 batteries from Paris
9046.812948719062,Paris,Paris has 60 batteries left.
9047.043590111716,Antwerp,"Warning deactivated in Antwerp, 116 batteries available"
9048.015580273503,ship.8,Ship has loaded 25 batteries from Duisburg
9048.015580273503,Duisburg,Duisburg has 20 batteries left.
9048.015580273503,Duisburg,"Warning activated in Duisburg, only 20 batteries left"
9048.14668390385,ship.24,loaded 83 containers as cargo in Antwerp
9049.39668390385,ship.24,Ship has loaded 25 batteries from Antwerp
9049.39668390385,Antwerp,Antwerp has 91 batteries left.
9049.599145667273,ship.13,loaded 84 containers as cargo in Antwerp
9051.849145667273,ship.13,Ship has loaded 45 batteries from Antwerp
9051.849145667273,Antwerp,Antwerp has 46 batteries left.
9052.173640682438,Amsterdam,"Warning deactivated in Amsterdam, 32 batteries available"
9054.423427004745,Duisburg,"Warning deactivated in Duisburg, 45 batteries available"
9055.340307349106,ship.20,loaded 94 containers as cargo in Amsterdam
9056.590307349106,ship.20,Ship has loaded 25 batteries from Amsterdam
9056.590307349106,Amsterdam,Amsterdam has 10 batteries left.
9056.590307349106,Amsterdam,"Warning activated in Amsterdam, only 10 batteries left"
9056.945649226967,ship.14,loaded 86 containers as cargo in Duisburg
9057.192735160663,ship.15,loaded 67 containers as cargo in Strasbourg
9058.195649226967,ship.14,Ship has loaded 25 batteries from Duisburg
9058.195649226967,Duisburg,Duisburg has 20 batteries left.
9058.195649226967,Duisburg,"Warning activated in Duisburg, only 20 batteries left"
9058.442735160663,ship.15,Ship has loaded 25 batteries from Strasbourg
9058.442735160663,Strasbourg,Strasbourg has 65 batteries left.
9059.155325839767,ship.12,loaded 77 containers as cargo in Mannheim
9059.656435319623,ship.28,loaded 71 containers as cargo in Rotterdam
9059.71185213869,ship.2,loaded 83 containers as cargo in Antwerp
9060.247776898523,ship.22,loaded 55 containers as cargo in Antwerp
9060.405325839767,ship.12,Ship has loaded 25 batteries from Mannheim
9060.405325839767,Mannheim,Mannheim has 47 batteries left.
9060.906435319623,ship.28,Ship has loaded 25 batteries from Rotterdam
9060.906435319623,Rotterdam,Rotterdam has 59 batteries left.
9060.96185213869,ship.2,Ship has loaded 25 batteries from Antwerp
9060.96185213869,Antwerp,Antwerp has 116 batteries left.
9061.091641493935,ship.5,loaded 89 containers as cargo in Rotterdam
9061.497776898523,ship.22,Ship has loaded 25 batteries from Antwerp
9061.497776898523,Antwerp,Antwerp has 91 batteries left.
9061.611320374297,ship.1,loaded 80 containers as cargo in Antwerp
9062.341641493935,ship.5,Ship has loaded 25 batteries from Rotterdam
9062.341641493935,Rotterdam,Rotterdam has 34 batteries left.
9062.861320374297,ship.1,Ship has loaded 25 batteries from Antwerp
9062.861320374297,Antwerp,Antwerp has 66 batteries left.
9063.247066966107,ship.21,loaded 75 containers as cargo in Delfzijl
9064.497066966107,ship.21,Ship has loaded 25 batteries from Delfzijl
9064.497066966107,Delfzijl,Delfzijl has 60 batteries left.
9066.314214990427,ship.17,loaded 74 containers as cargo in Cologne
9067.18507298768,ship.10,loaded 95 containers as cargo in Rotterdam
9067.564214990427,ship.17,Ship has loaded 25 batteries from Cologne
9067.564214990427,Cologne,Cologne has 26 batteries left.
9068.43507298768,ship.10,Ship has loaded 25 batteries from Rotterdam
9068.43507298768,Rotterdam,Rotterdam has 54 batteries left.
9071.482246940168,ship.8,loaded 81 containers as cargo in Rotterdam
9072.732246940168,ship.8,Ship has loaded 25 batteries from Rotterdam
9072.732246940168,Rotterdam,Rotterdam has 29 batteries left.
9073.067164165172,Duisburg,"Warning deactivated in Duisburg, 45 batteries available"
9074.639386387395,ship.19,loaded 67 containers as cargo in Duisburg
9075.889386387395,ship.19,Ship has loaded 25 batteries from Duisburg
9075.889386387395,Duisburg,Duisburg has 20 batteries left.
9075.889386387395,Duisburg,"Warning activated in Duisburg, only 20 batteries left"
9078.045185472023,ship.2,loaded 87 containers as cargo in Rotterdam
9079.295185472023,ship.2,Ship has loaded 25 batteries from Rotterdam
9079.295185472023,Rotterdam,Rotterdam has 59 batteries left.
9079.632479000607,Duisburg,"Warning deactivated in Duisburg, 65 batteries available"
9080.407258927386,ship.29,loaded 77 containers as cargo in Ludwigshafen
9080.413269099077,Amsterdam,"Warning deactivated in Amsterdam, 35 batteries available"
9081.072624225402,ship.9,loaded 62 containers as cargo in Rotterdam
9081.657258927386,ship.29,Ship has loaded 25 batteries from Ludwigshafen
9081.657258927386,Ludwigshafen,Ludwigshafen has 36 batteries left.
9082.322624225402,ship.9,Ship has loaded 25 batteries from Rotterdam
9082.322624225402,Rotterdam,Rotterdam has 59 batteries left.
9082.725352359652,ship.4,loaded 52 containers as cargo in Rotterdam
9082.902157987966,ship.27,loaded 76 containers as cargo in Amsterdam
9083.149145667274,ship.13,loaded 97 containers as cargo in Duisburg
9083.6789825603,ship.14,loaded 88 containers as cargo in Velsen
9084.152157987966,ship.27,Ship has loaded 25 batteries from Amsterdam
9084.152157987966,Amsterdam,Amsterdam has 10 batteries left.
9084.152157987966,Amsterdam,"Warning activated in Amsterdam, only 10 batteries left"
9084.399145667274,ship.13,Ship has loaded 25 batteries from Duisburg
9084.399145667274,Duisburg,Duisburg has 65 batteries left.
9084.676386325427,ship.25,loaded 84 containers as cargo in Duisburg
9084.768406321014,ship.10,loaded 60 containers as cargo in Antwerp
9084.9289825603,ship.14,Ship has loaded 25 batteries from Velsen
9084.9289825603,Velsen,Velsen has 63 batteries left.
9084.975352359652,ship.4,Ship has loaded 45 batteries from Rotterdam
9084.975352359652,Rotterdam,Rotterdam has 14 batteries left.
9084.975352359652,Rotterdam,"Warning activated in Rotterdam, only 14 batteries left"
9085.926386325427,ship.25,Ship has loaded 25 batteries from Duisburg
9085.926386325427,Duisburg,Duisburg has 40 batteries left.
9086.018406321014,ship.10,Ship has loaded 25 batteries from Antwerp
9086.018406321014,Antwerp,Antwerp has 66 batteries left.
9090.409773830426,Rotterdam,"Warning deactivated in Rotterdam, 39 batteries available"
9092.8155802735,ship.8,loaded 81 containers as cargo in Sittard
9093.297066966108,ship.21,loaded 84 containers as cargo in Moerdijk
9093.704218274872,ship.26,loaded 97 containers as cargo in Rotterdam
9094.0655802735,ship.8,Ship has loaded 25 batteries from Sittard
9094.0655802735,Sittard,Sittard has 40 batteries left.
9094.547066966108,ship.21,Ship has loaded 25 batteries from Moerdijk
9094.547066966108,Moerdijk,Moerdijk has 60 batteries left.
9095.15205404666,ship.6,loaded 60 containers as cargo in Neuss
9097.40205404666,ship.6,Ship has loaded 45 batteries from Neuss
9097.40205404666,Neuss,Neuss has 38 batteries left.
9100.413350570516,ship.24,loaded 59 containers as cargo in Mannheim
9102.663350570516,ship.24,Ship has loaded 45 batteries from Mannheim
9102.663350570516,Mannheim,Mannheim has 25 batteries left.
9102.663350570516,Mannheim,"Warning activated in Mannheim, only 25 batteries left"
9104.539386387394,ship.19,loaded 81 containers as cargo in Antwerp
9105.37447683149,Terneuzen,"Warning deactivated in Terneuzen, 60 batteries available"
9105.789386387394,ship.19,Ship has loaded 25 batteries from Antwerp
9105.789386387394,Antwerp,Antwerp has 66 batteries left.
9106.954218274872,ship.26,Ship has loaded 45 batteries from Rotterdam
9106.954218274872,Rotterdam,Rotterdam has 58 batteries left.
9106.955325839768,ship.12,loaded 65 containers as cargo in Rotterdam
9108.205325839768,ship.12,Ship has loaded 25 batteries from Rotterdam
9108.205325839768,Rotterdam,Rotterdam has 33 batteries left.
9108.291143498156,ship.0,loaded 85 containers as cargo in Terneuzen
9108.433190681355,ship.18,loaded 50 containers as cargo in Rotterdam
9109.174711107173,ship.7,loaded 52 containers as cargo in Duisburg
9109.541143498156,ship.0,Ship has loaded 25 batteries from Terneuzen
9109.541143498156,Terneuzen,Terneuzen has 35 batteries left.
9109.683190681355,ship.18,Ship has loaded 25 batteries from Rotterdam
9109.683190681355,Rotterdam,Rotterdam has 8 batteries left.
9109.683190681355,Rotterdam,"Warning activated in Rotterdam, only 8 batteries left"
9109.757454286584,ship.1,loaded 56 containers as cargo in Vlissingen
9110.365812333941,ship.13,loaded 84 containers as cargo in Rotterdam
9110.424711107173,ship.7,Ship has loaded 25 batteries from Duisburg
9110.424711107173,Duisburg,Duisburg has 78 batteries left.
9111.007454286584,ship.1,Ship has loaded 25 batteries from Vlissingen
9111.007454286584,Vlissingen,Vlissingen has 40 batteries left.
9111.741641493936,ship.5,loaded 94 containers as cargo in Ludwigshafen
9112.553846271774,Rotterdam,"Warning deactivated in Rotterdam, 39 batteries available"
9112.818406321014,ship.10,loaded 51 containers as cargo in Duisburg
9112.991641493936,ship.5,Ship has loaded 25 batteries from Ludwigshafen
9112.991641493936,Ludwigshafen,Ludwigshafen has 39 batteries left.
9114.068406321014,ship.10,Ship has loaded 25 batteries from Duisburg
9114.068406321014,Duisburg,Duisburg has 53 batteries left.
9114.342735160664,ship.15,loaded 74 containers as cargo in Rotterdam
9114.615812333941,ship.13,Ship has loaded 25 batteries from Rotterdam
9114.615812333941,Rotterdam,Rotterdam has 19 batteries left.
9114.615812333941,Rotterdam,"Warning activated in Rotterdam, only 19 batteries left"
9115.592735160664,ship.15,Ship has loaded 25 batteries from Rotterdam
9115.592735160664,Rotterdam,Rotterdam has -6 batteries left.
9119.639875137314,ship.3,loaded 80 containers as cargo in Duisburg
9121.889875137314,ship.3,Ship has loaded 45 batteries from Duisburg
9121.889875137314,Duisburg,Duisburg has 40 batteries left.
9127.141143498156,ship.0,loaded 82 containers as cargo in Rotterdam
9128.520733814334,Rotterdam,"Warning deactivated in Rotterdam, 44 batteries available"
9129.123925594053,ship.29,loaded 66 containers as cargo in Sittard
9131.137400481,ship.20,loaded 79 containers as cargo in Rotterdam
9131.373925594053,ship.29,Ship has loaded 45 batteries from Sittard
9131.373925594053,Sittard,Sittard has 19 batteries left.
9131.373925594053,Sittard,"Warning activated in Sittard, only 19 batteries left"
9132.387400481,ship.20,Ship has loaded 25 batteries from Rotterdam
9132.387400481,Rotterdam,Rotterdam has 19 batteries left.
9132.387400481,Rotterdam,"Warning activated in Rotterdam, only 19 batteries left"
9133.5926577083,ship.11,loaded 75 containers as cargo in Ludwigshafen
9133.64985734802,ship.18,loaded 91 containers as cargo in Duisburg
9134.89985734802,ship.18,Ship has loaded 25 batteries from Duisburg
9134.89985734802,Duisburg,Duisburg has 40 batteries left.
9135.8426577083,ship.11,Ship has loaded 45 batteries from Ludwigshafen
9135.8426577083,Ludwigshafen,Ludwigshafen has 19 batteries left.
9135.8426577083,Ludwigshafen,"Warning activated in Ludwigshafen, only 19 batteries left"
9140.032479000607,ship.13,loaded 86 containers as cargo in Duisburg
9142.068406321014,ship.10,loaded 84 containers as cargo in Antwerp
9142.282479000607,ship.13,Ship has loaded 45 batteries from Duisburg
9142.282479000607,Duisburg,Duisburg has 20 batteries left.
9142.282479000607,Duisburg,"Warning activated in Duisburg, only 20 batteries left"
9142.91928636025,ship.9,loaded 75 containers as cargo in Antwerp
9143.318406321014,ship.10,Ship has loaded 25 batteries from Antwerp
9143.318406321014,Antwerp,Antwerp has 115 batteries left.
9145.16928636025,ship.9,Ship has loaded 45 batteries from Antwerp
9145.16928636025,Antwerp,Antwerp has 92 batteries left.
9145.868549249064,ship.21,loaded 70 containers as cargo in Antwerp
9146.276386325428,ship.25,loaded 98 containers as cargo in Paris
9146.391143498156,ship.0,Ship has loaded 45 batteries from Rotterdam
9146.391143498156,Rotterdam,Rotterdam has 26 batteries left.
9146.391143498156,Rotterdam,"Warning deactivated in Rotterdam, 26 batteries available"
9146.974461681628,Amsterdam,"Warning deactivated in Amsterdam, 55 batteries available"
9147.006541803981,ship.3,loaded 64 containers as cargo in Rotterdam
9148.020635545801,ship.16,loaded 82 containers as cargo in Rotterdam
9148.080017237182,ship.24,loaded 51 containers as cargo in Amsterdam
9148.118549249064,ship.21,Ship has loaded 45 batteries from Antwerp
9148.118549249064,Antwerp,Antwerp has 47 batteries left.
9148.256541803981,ship.3,Ship has loaded 25 batteries from Rotterdam
9148.256541803981,Rotterdam,Rotterdam has 1 batteries left.
9148.256541803981,Rotterdam,"Warning activated in Rotterdam, only 1 batteries left"
9148.526386325428,ship.25,Ship has loaded 45 batteries from Paris
9148.526386325428,Paris,Paris has 55 batteries left.
9149.270635545801,ship.16,Ship has loaded 25 batteries from Rotterdam
9149.270635545801,Rotterdam,Rotterdam has -24 batteries left.
9149.330017237182,ship.24,Ship has loaded 25 batteries from Amsterdam
9149.330017237182,Amsterdam,Amsterdam has 30 batteries left.
9149.570733814335,ship.20,loaded 93 containers as cargo in Antwerp
9150.634783410249,ship.17,loaded 97 containers as cargo in Dordrecht
9150.820733814335,ship.20,Ship has loaded 25 batteries from Antwerp
9150.820733814335,Antwerp,Antwerp has 22 batteries left.
9150.820733814335,Antwerp,"Warning activated in Antwerp, only 22 batteries left"
9151.090787619918,ship.1,loaded 74 containers as cargo in Paris
9151.884783410249,ship.17,Ship has loaded 25 batteries from Dordrecht
9151.884783410249,Dordrecht,Dordrecht has 35 batteries left.
9152.340787619918,ship.1,Ship has loaded 25 batteries from Paris
9152.340787619918,Paris,Paris has 30 batteries left.
9155.718406321015,ship.10,loaded 59 containers as cargo in Brussels
9156.968406321015,ship.10,Ship has loaded 25 batteries from Brussels
9156.968406321015,Brussels,Brussels has 60 batteries left.
9158.905155269316,ship.28,loaded 81 containers as cargo in Karlsruhe
9160.155155269316,ship.28,Ship has loaded 25 batteries from Karlsruhe
9160.155155269316,Karlsruhe,Karlsruhe has 37 batteries left.
9161.43001723718,ship.24,loaded 66 containers as cargo in Rotterdam
9162.172395656438,ship.19,loaded 91 containers as cargo in Dordrecht
9162.68001723718,ship.24,Ship has loaded 25 batteries from Rotterdam
9162.68001723718,Rotterdam,Rotterdam has 37 batteries left.
9162.68001723718,Rotterdam,"Warning deactivated in Rotterdam, 37 batteries available"
9163.422395656438,ship.19,Ship has loaded 25 batteries from Dordrecht
9163.422395656438,Dordrecht,Dordrecht has 35 batteries left.
9163.426068493998,ship.15,loaded 71 containers as cargo in Paris
9163.751882582397,ship.21,loaded 51 containers as cargo in Rotterdam
9164.676068493998,ship.15,Ship has loaded 25 batteries from Paris
9164.676068493998,Paris,Paris has 40 batteries left.
9165.001882582397,ship.21,Ship has loaded 25 batteries from Rotterdam
9165.001882582397,Rotterdam,Rotterdam has 51 batteries left.
9165.369336954234,ship.22,loaded 62 containers as cargo in Karlsruhe
9167.619336954234,ship.22,Ship has loaded 45 batteries from Karlsruhe
9167.619336954234,Karlsruhe,Karlsruhe has 17 batteries left.
9167.619336954234,Karlsruhe,"Warning activated in Karlsruhe, only 17 batteries left"
9168.202619693582,ship.9,loaded 58 containers as cargo in Amsterdam
9168.422251054788,ship.4,loaded 79 containers as cargo in Terneuzen
9168.508308160603,ship.5,loaded 58 containers as cargo in Brussels
9168.849145667273,ship.13,loaded 87 containers as cargo in Rotterdam
9169.758308160603,ship.5,Ship has loaded 25 batteries from Brussels
9169.758308160603,Brussels,Brussels has 54 batteries left.
9170.099145667273,ship.13,Ship has loaded 25 batteries from Rotterdam
9170.099145667273,Rotterdam,Rotterdam has 26 batteries left.
9170.452619693582,ship.9,Ship has loaded 45 batteries from Amsterdam
9170.452619693582,Amsterdam,Amsterdam has 30 batteries left.
9170.672251054788,ship.4,Ship has loaded 45 batteries from Terneuzen
9170.672251054788,Terneuzen,Terneuzen has 35 batteries left.
9171.29152819218,Duisburg,"Warning deactivated in Duisburg, 45 batteries available"
9173.019305969956,ship.14,loaded 71 containers as cargo in Duisburg
9175.204068164398,ship.7,loaded 97 containers as cargo in Neuss
9175.269305969956,ship.14,Ship has loaded 45 batteries from Duisburg
9175.269305969956,Duisburg,Duisburg has 0 batteries left.
9175.269305969956,Duisburg,"Warning activated in Duisburg, only 0 batteries left"
9176.454068164398,ship.7,Ship has loaded 25 batteries from Neuss
9176.454068164398,Neuss,Neuss has 40 batteries left.
9179.2206355458,ship.16,loaded 96 containers as cargo in Cologne
9180.196683903847,ship.24,loaded 54 containers as cargo in Vlissingen
9181.446683903847,ship.24,Ship has loaded 25 batteries from Vlissingen
9181.446683903847,Vlissingen,Vlissingen has 40 batteries left.
9181.4706355458,ship.16,Ship has loaded 45 batteries from Cologne
9181.4706355458,Cologne,Cologne has 6 batteries left.
9181.4706355458,Cologne,"Warning activated in Cologne, only 6 batteries left"
9182.036776785779,Mannheim,"Warning deactivated in Mannheim, 41 batteries available"
9183.138917721455,Antwerp,"Warning deactivated in Antwerp, 71 batteries available"
9183.492332341333,ship.27,loaded 58 containers as cargo in Mannheim
9183.548194190833,ship.8,loaded 51 containers as cargo in Rotterdam
9184.0926577083,ship.11,loaded 65 containers as cargo in Rotterdam
9184.638917721457,ship.4,loaded 74 containers as cargo in Antwerp
9184.742332341333,ship.27,Ship has loaded 25 batteries from Mannheim
9184.742332341333,Mannheim,Mannheim has 22 batteries left.
9184.742332341333,Mannheim,"Warning activated in Mannheim, only 22 batteries left"
9184.798194190833,ship.8,Ship has loaded 25 batteries from Rotterdam
9184.798194190833,Rotterdam,Rotterdam has 79 batteries left.
9185.888917721457,ship.4,Ship has loaded 25 batteries from Antwerp
9185.888917721457,Antwerp,Antwerp has 46 batteries left.
9186.3426577083,ship.11,Ship has loaded 45 batteries from Rotterdam
9186.3426577083,Rotterdam,Rotterdam has 34 batteries left.
9189.66581233394,ship.13,loaded 74 containers as cargo in Vlissingen
9190.91581233394,ship.13,Ship has loaded 25 batteries from Vlissingen
9190.91581233394,Vlissingen,Vlissingen has 65 batteries left.
9191.039062323105,ship.19,loaded 95 containers as cargo in Neuss
9191.704067147668,ship.20,loaded 65 containers as cargo in Paris
9192.289062323105,ship.19,Ship has loaded 25 batteries from Neuss
9192.289062323105,Neuss,Neuss has 40 batteries left.
9192.724120953253,ship.1,loaded 62 containers as cargo in Vlissingen
9192.740836518871,ship.2,loaded 79 containers as cargo in Antwerp
9193.954067147668,ship.20,Ship has loaded 45 batteries from Paris
9193.954067147668,Paris,Paris has 20 batteries left.
9193.954067147668,Paris,"Warning activated in Paris, only 20 batteries left"
9194.974120953253,ship.1,Ship has loaded 45 batteries from Vlissingen
9194.974120953253,Vlissingen,Vlissingen has 20 batteries left.
9194.974120953253,Vlissingen,"Warning activated in Vlissingen, only 20 batteries left"
9194.990836518871,ship.2,Ship has loaded 45 batteries from Antwerp
9194.990836518871,Antwerp,Antwerp has 26 batteries left.
9197.05032818006,ship.23,loaded 60 containers as cargo in Rotterdam
9198.30032818006,ship.23,Ship has loaded 25 batteries from Rotterdam
9198.30032818006,Rotterdam,Rotterdam has 34 batteries left.
9198.438458983874,ship.3,loaded 95 containers as cargo in Amsterdam
9198.469305969955,Sittard,"Warning deactivated in Sittard, 62 batteries available"
9199.172862274625,ship.6,loaded 63 containers as cargo in Amsterdam
9199.688458983874,ship.3,Ship has loaded 25 batteries from Amsterdam
9199.688458983874,Amsterdam,Amsterdam has 75 batteries left.
9200.422862274625,ship.6,Ship has loaded 25 batteries from Amsterdam
9200.422862274625,Amsterdam,Amsterdam has 50 batteries left.
9200.431527524166,ship.8,loaded 90 containers as cargo in Antwerp
9200.969305969955,ship.14,loaded 86 containers as cargo in Sittard
9201.681527524166,ship.8,Ship has loaded 25 batteries from Antwerp
9201.681527524166,Antwerp,Antwerp has 26 batteries left.
9202.219305969955,ship.14,Ship has loaded 25 batteries from Sittard
9202.219305969955,Sittard,Sittard has 40 batteries left.
9203.169336954234,Duisburg,"Warning deactivated in Duisburg, 45 batteries available"
9204.39327260821,ship.0,loaded 66 containers as cargo in Amsterdam
9204.870734831065,ship.7,loaded 85 containers as cargo in Rotterdam
9205.619336954234,ship.22,loaded 77 containers as cargo in Duisburg
9206.120734831065,ship.7,Ship has loaded 25 batteries from Rotterdam
9206.120734831065,Rotterdam,Rotterdam has 34 batteries left.
9206.64327260821,ship.0,Ship has loaded 45 batteries from Amsterdam
9206.64327260821,Amsterdam,Amsterdam has 50 batteries left.
9206.869336954234,ship.22,Ship has loaded 25 batteries from Duisburg
9206.869336954234,Duisburg,Duisburg has 20 batteries left.
9206.869336954234,Duisburg,"Warning activated in Duisburg, only 20 batteries left"
9211.49959971376,Paris,"Warning deactivated in Paris, 51 batteries available"
9212.03848860265,ship.28,loaded 57 containers as cargo in Paris
9213.059401827331,ship.15,loaded 85 containers as cargo in Rotterdam
9213.28848860265,ship.28,Ship has loaded 25 batteries from Paris
9213.28848860265,Paris,Paris has 34 batteries left.
9213.30832669267,ship.12,loaded 86 containers as cargo in Paris
9213.488458983873,ship.3,loaded 56 containers as cargo in Rotterdam
9214.55832669267,ship.12,Ship has loaded 25 batteries from Paris
9214.55832669267,Paris,Paris has 9 batteries left.
9214.55832669267,Paris,"Warning activated in Paris, only 9 batteries left"
9215.309401827331,ship.15,Ship has loaded 45 batteries from Rotterdam
9215.309401827331,Rotterdam,Rotterdam has 39 batteries left.
9215.475608639865,Vlissingen,"Warning deactivated in Vlissingen, 45 batteries available"
9215.738458983873,ship.3,Ship has loaded 45 batteries from Rotterdam
9215.738458983873,Rotterdam,Rotterdam has -6 batteries left.
9215.738458983873,Rotterdam,"Warning activated in Rotterdam, only -6 batteries left"
9216.553968879132,ship.16,loaded 86 containers as cargo in Antwerp
9217.336719750976,ship.18,loaded 59 containers as cargo in Vlissingen
9217.803968879132,ship.16,Ship has loaded 25 batteries from Antwerp
9217.803968879132,Antwerp,Antwerp has 67 batteries left.
9218.639699487583,ship.17,loaded 98 containers as cargo in Velsen
9219.586719750976,ship.18,Ship has loaded 45 batteries from Vlissingen
9219.586719750976,Vlissingen,Vlissingen has 0 batteries left.
9219.586719750976,Vlissingen,"Warning activated in Vlissingen, only 0 batteries left"
9220.53597263662,ship.14,loaded 58 containers as cargo in Antwerp
9220.889699487583,ship.17,Ship has loaded 45 batteries from Velsen
9220.889699487583,Velsen,Velsen has 43 batteries left.
9220.931527524166,ship.8,loaded 90 containers as cargo in Liege
9221.556195607958,ship.6,loaded 52 containers as cargo in Antwerp
9221.78597263662,ship.14,Ship has loaded 25 batteries from Antwerp
9221.78597263662,Antwerp,Antwerp has 71 batteries left.
9222.181527524166,ship.8,Ship has loaded 25 batteries from Liege
9222.181527524166,Liege,Liege has 29 batteries left.
9222.93434660936,ship.26,loaded 70 containers as cargo in Amsterdam
9223.806195607958,ship.6,Ship has loaded 45 batteries from Antwerp
9223.806195607958,Antwerp,Antwerp has 26 batteries left.
9224.811565758304,ship.29,loaded 96 containers as cargo in Amsterdam
9224.900579848992,ship.21,loaded 84 containers as cargo in Amsterdam
9225.18434660936,ship.26,Ship has loaded 45 batteries from Amsterdam
9225.18434660936,Amsterdam,Amsterdam has 120 batteries left.
9226.150579848992,ship.21,Ship has loaded 25 batteries from Amsterdam
9226.150579848992,Amsterdam,Amsterdam has 95 batteries left.
9226.593272608208,Vlissingen,"Warning deactivated in Vlissingen, 45 batteries available"
9227.061565758304,ship.29,Ship has loaded 45 batteries from Amsterdam
9227.061565758304,Amsterdam,Amsterdam has 50 batteries left.
9227.539062323105,ship.19,loaded 69 containers as cargo in Brussels
9228.789062323105,ship.19,Ship has loaded 25 batteries from Brussels
9228.789062323105,Brussels,Brussels has 58 batteries left.
9228.943272608209,ship.0,loaded 83 containers as cargo in Vlissingen
9230.193272608209,ship.0,Ship has loaded 25 batteries from Vlissingen
9230.193272608209,Vlissingen,Vlissingen has 20 batteries left.
9230.193272608209,Vlissingen,"Warning activated in Vlissingen, only 20 batteries left"
9234.591103839215,ship.10,loaded 84 containers as cargo in Velsen
9235.841103839215,ship.10,Ship has loaded 25 batteries from Velsen
9235.841103839215,Velsen,Velsen has 43 batteries left.
9236.55376881941,Karlsruhe,"Warning deactivated in Karlsruhe, 51 batteries available"
9237.909324374967,ship.11,loaded 60 containers as cargo in Karlsruhe
9238.01381942112,Rotterdam,"Warning deactivated in Rotterdam, 64 batteries available"
9238.070635545799,ship.16,loaded 97 containers as cargo in Sittard
9238.939528941293,ship.6,loaded 59 containers as cargo in Rotterdam
9240.159324374967,ship.11,Ship has loaded 45 batteries from Karlsruhe
9240.159324374967,Karlsruhe,Karlsruhe has 15 batteries left.
9240.159324374967,Karlsruhe,"Warning activated in Karlsruhe, only 15 batteries left"
9240.320635545799,ship.16,Ship has loaded 45 batteries from Sittard
9240.320635545799,Sittard,Sittard has 20 batteries left.
9240.320635545799,Sittard,"Warning activated in Sittard, only 20 batteries left"
9241.189528941293,ship.6,Ship has loaded 45 batteries from Rotterdam
9241.189528941293,Rotterdam,Rotterdam has 19 batteries left.
9241.189528941293,Rotterdam,"Warning activated in Rotterdam, only 19 batteries left"
9241.469374976676,ship.5,loaded 94 containers as cargo in Rotterdam
9243.431527524166,ship.8,loaded 86 containers as cargo in Brussels
9244.169305969954,ship.14,loaded 82 containers as cargo in Amsterdam
9245.681527524166,ship.8,Ship has loaded 45 batteries from Brussels
9245.681527524166,Brussels,Brussels has 40 batteries left.
9245.87967650881,Mannheim,"Warning deactivated in Mannheim, 56 batteries available"
9246.134346609359,Duisburg,"Warning deactivated in Duisburg, 65 batteries available"
9246.419305969954,ship.14,Ship has loaded 45 batteries from Amsterdam
9246.419305969954,Amsterdam,Amsterdam has 30 batteries left.
9247.507454286588,ship.1,loaded 57 containers as cargo in Mannheim
9248.68434660936,ship.26,loaded 79 containers as cargo in Duisburg
9249.688918802995,Rotterdam,"Warning deactivated in Rotterdam, 44 batteries available"
9249.757454286588,ship.1,Ship has loaded 45 batteries from Mannheim
9249.757454286588,Mannheim,Mannheim has 20 batteries left.
9249.757454286588,Mannheim,"Warning activated in Mannheim, only 20 batteries left"
9250.483913182326,ship.21,loaded 95 containers as cargo in Antwerp
